time,open,high,low,close,tick_volume,spread,real_volume
2026-03-02 01:00:00,5363.14,5379.37,5302.81,5347.82,8374,4,0
2026-03-02 01:15:00,5347.8,5358.65,5343.87,5354.92,9675,4,0
2026-03-02 01:30:00,5354.92,5393.5,5352.95,5382.37,9358,4,0
2026-03-02 01:45:00,5382.36,5390.99,5373.96,5387.07,9107,4,0
2026-03-02 02:00:00,5387.07,5388.28,5364.13,5376.0,10971,4,0
2026-03-02 02:15:00,5376.0,5376.12,5348.98,5364.57,10017,4,0
2026-03-02 02:30:00,5364.61,5373.49,5359.28,5365.22,7966,4,0
2026-03-02 02:45:00,5365.22,5366.49,5340.88,5347.45,8079,4,0
2026-03-02 03:00:00,5347.34,5347.58,5316.01,5340.38,14519,4,0
2026-03-02 03:15:00,5340.36,5346.23,5303.15,5307.66,12394,4,0
2026-03-02 03:30:00,5307.67,5339.11,5305.8,5333.51,12186,4,0
2026-03-02 03:45:00,5333.51,5338.16,5322.11,5325.04,10114,4,0
2026-03-02 04:00:00,5325.04,5335.54,5316.79,5328.16,9533,4,0
2026-03-02 04:15:00,5328.43,5336.25,5326.28,5331.26,6325,4,0
2026-03-02 04:30:00,5331.26,5351.67,5328.09,5351.01,7478,4,0
2026-03-02 04:45:00,5350.55,5351.83,5340.86,5346.5,6416,4,0
2026-03-02 05:00:00,5346.5,5357.53,5344.33,5355.15,7324,4,0
2026-03-02 05:15:00,5355.15,5359.54,5349.69,5355.63,5950,4,0
2026-03-02 05:30:00,5355.63,5365.0,5353.61,5362.06,4895,4,0
2026-03-02 05:45:00,5362.16,5366.91,5359.76,5366.49,3681,4,0
2026-03-02 06:00:00,5366.49,5367.23,5355.61,5356.06,4516,4,0
2026-03-02 06:15:00,5356.06,5366.07,5355.87,5363.43,3695,4,0
2026-03-02 06:30:00,5363.43,5364.5,5345.23,5354.17,5012,4,0
2026-03-02 06:45:00,5354.16,5358.45,5350.8,5355.96,3585,4,0
2026-03-02 07:00:00,5355.96,5356.08,5345.66,5350.15,5418,4,0
2026-03-02 07:15:00,5350.15,5354.23,5340.62,5350.86,4437,4,0
2026-03-02 07:30:00,5350.86,5363.7,5348.85,5360.6,6722,4,0
2026-03-02 07:45:00,5360.78,5366.33,5359.31,5366.11,5616,4,0
2026-03-02 08:00:00,5366.11,5380.06,5363.5,5375.11,5590,4,0
